dealership_id,dealership_name,dealership_type,dealership_state,doc_fee,destination_fee,sales_tax_rate,registration_fee,regional_adjustment
10489,Rivera-Johnson Motors,Independent,MA,298.14,2198.93,0.0625,114.68,1.01
10490,"Simmons, Harris and Brown Motors",Independent,NY,165.4,1360.11,0.0852,103.83,1.05
10491,"Cherry, Hull and Herrera Motors",Independent,FL,582.03,1436.88,0.0701,217.47,1.02
10492,Washington PLC Motors,Franchised,CA,85.0,1978.05,0.0882,28.79,1.08
10493,Rivera Ltd Motors,Franchised,FL,838.19,2141.95,0.0701,222.6,1.02
10494,Cruz-Oconnor Motors,Independent,TX,230.59,2529.58,0.082,160.06,0.98
10495,Adams Group Motors,Independent,MA,490.26,1125.78,0.0625,67.88,1.01
10496,"Yoder, Morris and Andrews Motors",Independent,TX,176.48,1794.35,0.082,153.63,0.98
10497,Aguirre-Burton Motors,Independent,NC,192.27,1769.3,0.0698,162.51,0.97
10498,Collins Ltd Motors,Independent,VA,134.34,1066.79,0.0577,92.62,0.99
10499,Burton-Sanders Motors,Franchised,NY,388.39,2166.03,0.0852,116.51,1.05
10500,Henderson-Ramos Motors,Franchised,CA,85.0,1320.28,0.0882,74.95,1.08
10501,Morris Group Motors,Franchised,CA,85.0,1855.52,0.0882,69.26,1.08
10502,Jackson Ltd Motors,Independent,CA,85.0,2457.77,0.0882,64.08,1.08
10503,Henderson-Nguyen Motors,Franchised,WA,199.75,1134.77,0.0929,218.85,1.04
10504,"Weber, Page and Skinner Motors",Independent,NY,310.21,1385.56,0.0852,35.39,1.05
10505,Chang Inc Motors,Independent,MN,237.78,2431.49,0.0749,184.98,0.95
10506,Young PLC Motors,Franchised,OH,399.84,1828.11,0.0724,33.4,0.96
10507,"Fry, Villanueva and Preston Motors",Independent,OH,396.18,1922.53,0.0724,209.67,0.96
10508,Payne and Sons Motors,Independent,NC,168.23,1409.95,0.0698,114.56,0.97
10509,Lewis-Gonzalez Motors,Franchised,MD,292.59,2465.97,0.06,83.97,1.02
10510,Payne LLC Motors,Independent,NY,212.23,2863.48,0.0852,182.67,1.05
10511,Roman-Jones Motors,Independent,TX,267.02,1904.13,0.082,212.13,0.98
10512,Olsen PLC Motors,Franchised,MI,177.6,2556.88,0.06,124.93,0.95
10513,"Walton, Conley and Miller Motors",Franchised,PA,230.73,1809.05,0.0634,67.44,0.97
10514,"Bell, Johns and Davis Motors",Franchised,OH,354.84,1027.59,0.0724,197.98,0.96
10515,Davis Ltd Motors,Independent,TN,309.07,1447.19,0.0955,59.84,0.94
10516,Smith-Simmons Motors,Independent,GA,149.83,1947.84,0.0737,170.84,0.98
10517,Johnson Ltd Motors,Independent,MA,456.03,1747.04,0.0625,108.88,1.01
10518,King-Gutierrez Motors,Franchised,MI,307.63,2780.07,0.06,182.4,0.95
10519,Ray PLC Motors,Franchised,WA,205.84,2016.51,0.0929,147.27,1.04
10520,Ruiz Group Motors,Franchised,MD,400.42,1562.6,0.06,214.34,1.02
10521,Burton-Moore Motors,Franchised,NC,422.57,2111.49,0.0698,180.26,0.97
10522,"Shaw, Rogers and Rodriguez Motors",Independent,WI,272.89,1410.45,0.0543,161.96,0.94
10523,Wolfe LLC Motors,Independent,CT,113.59,1435.06,0.0635,185.71,1.01
10524,Holt-Aguilar Motors,Franchised,OH,433.8,1523.82,0.0724,60.01,0.96
10525,"Graham, Spencer and Thornton Motors",Franchised,IL,137.48,1379.97,0.0881,206.73,0.99
10526,Carlson Ltd Motors,Franchised,AZ,405.25,2040.2,0.084,224.1,0.96
10527,"Chandler, Meyer and Evans Motors",Franchised,VA,222.21,2299.87,0.0577,20.67,0.99
10528,Harris LLC Motors,Franchised,CA,85.0,1554.37,0.0882,42.95,1.08
10529,Bond Inc Motors,Independent,IA,132.36,1980.17,0.0694,72.29,0.93
10530,Key-Ferguson Motors,Franchised,CA,85.0,2450.71,0.0882,60.51,1.08
10531,Serrano-Anderson Motors,Independent,AL,376.17,2109.97,0.0924,39.63,0.93
10532,Medina-Young Motors,Independent,AL,451.12,2297.95,0.0924,202.05,0.93
10533,Davis-Griffin Motors,Independent,WV,164.55,2619.66,0.0655,180.09,0.9
10534,Potts Group Motors,Franchised,CA,85.0,2116.53,0.0882,94.57,1.08
10535,"Sandoval, Weeks and Garza Motors",Franchised,VA,459.23,1730.09,0.0577,123.29,0.99
10536,Goodman-Mcknight Motors,Franchised,OH,199.63,1176.75,0.0724,101.49,0.96
10537,Ruiz Inc Motors,Franchised,PA,125.38,2303.33,0.0634,70.09,0.97
10538,"Hart, Elliott and Suarez Motors",Independent,CA,85.0,1145.34,0.0882,168.82,1.08
10539,"Ramirez, Watson and Hill Motors",Independent,MI,403.69,1807.33,0.06,51.68,0.95
10540,Dunlap-Cooper Motors,Franchised,GA,297.25,1944.15,0.0737,104.8,0.98
10541,"Wood, Patterson and Hale Motors",Independent,TX,376.37,2061.51,0.082,34.55,0.98
10542,"Johnson, Page and Anderson Motors",Franchised,MA,235.4,1496.36,0.0625,38.06,1.01
10543,"Ramos, Buchanan and Maldonado Motors",Franchised,WA,292.31,1347.27,0.0929,124.7,1.04
10544,Cabrera-Alexander Motors,Franchised,AZ,197.34,2203.47,0.084,130.71,0.96
10545,"Murphy, Juarez and Hooper Motors",Franchised,IA,462.28,2883.54,0.0694,224.09,0.93
10546,"Dalton, Sanchez and Barber Motors",Franchised,IL,410.84,2931.08,0.0881,182.52,0.99
10547,Watson Inc Motors,Franchised,WV,414.86,1547.79,0.0655,137.3,0.9
10548,Young and Sons Motors,Independent,CT,199.97,1490.17,0.0635,178.67,1.01
10549,Proctor Group Motors,Franchised,NY,336.02,1485.94,0.0852,218.13,1.05
10550,Wright-Christensen Motors,Independent,TX,169.73,1334.79,0.082,81.6,0.98
10551,Evans-Reed Motors,Franchised,OH,304.67,2719.63,0.0724,37.53,0.96
10552,"Powell, Briggs and Collins Motors",Franchised,IL,272.73,1462.4,0.0881,30.66,0.99
10553,Ramos Inc Motors,Independent,MI,378.01,2105.08,0.06,33.23,0.95
10554,Hale-Thomas Motors,Independent,VA,330.4,1982.43,0.0577,223.97,0.99
10555,Johnson-Brewer Motors,Franchised,AL,210.78,2697.52,0.0924,135.08,0.93
10556,Anderson-Phillips Motors,Independent,NC,498.13,1589.71,0.0698,41.56,0.97
10557,Finley-Reyes Motors,Franchised,TX,493.81,1074.3,0.082,135.18,0.98
10558,Butler and Sons Motors,Franchised,KY,402.91,1569.94,0.06,111.52,0.92
10559,Martin LLC Motors,Independent,NY,301.52,1371.64,0.0852,187.34,1.05
10560,Woods Inc Motors,Independent,DE,317.82,2405.27,0.0,118.33,0.97
10561,Martin Group Motors,Franchised,TX,188.55,2595.52,0.082,114.13,0.98
10562,Vaughan-Smith Motors,Independent,ID,262.89,2948.46,0.0603,58.59,0.94
10563,Reese-Williams Motors,Independent,CA,85.0,2281.24,0.0882,164.71,1.08
10564,"Crosby, Howell and Harris Motors",Franchised,FL,703.82,1853.29,0.0701,178.38,1.02
10565,"Velazquez, Doyle and Gardner Motors",Independent,CA,85.0,1148.91,0.0882,104.64,1.08
10566,Bond-Garcia Motors,Franchised,MD,319.51,2916.09,0.06,105.12,1.02
10567,Huffman and Sons Motors,Franchised,KY,472.6,2350.91,0.06,117.5,0.92
10568,Schwartz and Sons Motors,Independent,OH,433.72,1832.97,0.0724,37.55,0.96
10569,Murphy Inc Motors,Independent,MS,444.25,1707.09,0.0707,90.24,0.9
10570,"Lamb, Smith and Davis Motors",Independent,VA,281.15,2778.39,0.0577,94.25,0.99
10571,Hernandez Group Motors,Independent,MA,155.24,2929.08,0.0625,123.55,1.01
10572,Mora and Sons Motors,Franchised,OK,265.6,1879.62,0.0897,83.97,0.91
10573,Figueroa-Ross Motors,Franchised,NY,450.47,1380.22,0.0852,146.99,1.05
10574,"Skinner, Williams and Odom Motors",Franchised,PA,495.79,1564.1,0.0634,75.08,0.97
10575,Moore-Howard Motors,Franchised,KS,229.76,1702.81,0.087,193.68,0.92
10576,Pollard Ltd Motors,Franchised,IA,298.61,1310.81,0.0694,222.15,0.93
10577,Nichols-Morgan Motors,Franchised,HI,424.8,2235.7,0.0444,181.84,1.1
10578,Willis Inc Motors,Franchised,IA,335.09,2826.28,0.0694,175.6,0.93
10579,"Bennett, Reyes and Mendoza Motors",Franchised,TX,389.31,1876.32,0.082,104.26,0.98
10580,"Powers, Pitts and Davis Motors",Independent,CO,405.62,1005.11,0.0777,190.98,0.98
10581,Walton and Sons Motors,Franchised,IL,303.17,1608.04,0.0881,120.62,0.99
10582,Sanchez and Sons Motors,Franchised,NV,136.01,1874.09,0.0823,202.85,0.97
10583,Coleman Inc Motors,Franchised,GA,319.57,2025.01,0.0737,96.94,0.98
10584,Newman Inc Motors,Franchised,MI,227.61,1030.36,0.06,104.71,0.95
10585,"Lawson, Carey and Wyatt Motors",Independent,NC,441.29,2835.88,0.0698,20.63,0.97
10586,"Soto, Alvarez and Jordan Motors",Franchised,NY,298.41,2249.29,0.0852,62.36,1.05
10587,"Davis, Torres and Moore Motors",Franchised,CA,85.0,1469.82,0.0882,147.61,1.08
10588,Powell and Sons Motors,Independent,IA,112.91,2588.68,0.0694,140.55,0.93
10589,Robinson Ltd Motors,Franchised,LA,172.64,1131.92,0.0955,212.8,0.94
10590,Morris-Knight Motors,Independent,TX,249.39,1729.78,0.082,117.33,0.98
10591,"Farmer, Kelley and Delgado Motors",Franchised,AZ,308.57,2269.2,0.084,133.83,0.96
10592,"Deleon, Allen and Joseph Motors",Independent,MA,489.02,2339.28,0.0625,174.67,1.01
10593,Vasquez PLC Motors,Independent,IL,413.69,1118.64,0.0881,202.28,0.99
10594,Johnson LLC Motors,Independent,FL,995.37,1420.36,0.0701,167.0,1.02
10595,Clark Ltd Motors,Independent,KY,405.25,1231.6,0.06,137.31,0.92
10596,Lucas-Campbell Motors,Franchised,MO,102.65,2492.74,0.083,210.26,0.95
10597,"Meyer, Wilson and Jackson Motors",Independent,MI,431.22,2757.21,0.06,184.84,0.95
10598,Mullins LLC Motors,Independent,MA,444.6,1387.36,0.0625,36.25,1.01
10599,Atkinson Ltd Motors,Independent,CA,85.0,1811.75,0.0882,184.92,1.08
10600,Murray and Sons Motors,Independent,GA,165.81,2387.24,0.0737,97.2,0.98
10601,"Caldwell, Powell and Simpson Motors",Franchised,FL,731.51,2020.53,0.0701,80.14,1.02
10602,Petersen Group Motors,Independent,FL,615.07,2733.62,0.0701,219.9,1.02
10603,Murray and Sons Motors,Independent,WI,231.26,2693.91,0.0543,94.2,0.94
10604,Huff-Stanley Motors,Franchised,KS,257.28,1769.01,0.087,59.06,0.92
10605,Johnson and Sons Motors,Franchised,IL,409.93,1835.84,0.0881,96.41,0.99
10606,Young Ltd Motors,Franchised,FL,617.73,2625.74,0.0701,83.61,1.02
10607,Castillo Ltd Motors,Independent,TN,381.77,2176.77,0.0955,97.32,0.94
10608,Anderson-Mendoza Motors,Franchised,CT,120.07,2027.79,0.0635,175.35,1.01
10609,Russo-Stewart Motors,Franchised,AL,307.01,1576.9,0.0924,79.27,0.93
10610,"Coffey, Brown and Walker Motors",Independent,CT,107.86,2962.26,0.0635,212.22,1.01
10611,Garcia and Sons Motors,Independent,NC,310.58,1667.29,0.0698,48.31,0.97
10612,Carr PLC Motors,Franchised,AL,397.25,2815.65,0.0924,200.37,0.93
10613,Parker-Johnson Motors,Franchised,TX,446.63,2731.89,0.082,52.42,0.98
10614,"Williamson, Evans and Parsons Motors",Franchised,PA,396.97,2758.35,0.0634,143.14,0.97
10615,Anderson-Matthews Motors,Independent,IL,375.14,1430.9,0.0881,212.6,0.99
10616,"Jackson, Harvey and Rodriguez Motors",Franchised,NC,374.6,2582.16,0.0698,76.31,0.97
10617,"Robbins, Parker and Johnson Motors",Independent,MS,439.95,1660.72,0.0707,110.1,0.9
10618,Nichols-Kemp Motors,Franchised,CT,344.33,2839.39,0.0635,117.47,1.01
10619,"Richard, Anderson and Baker Motors",Independent,TX,237.06,2563.28,0.082,194.78,0.98
10620,Oliver-Smith Motors,Franchised,TX,322.81,2877.07,0.082,31.77,0.98
10621,Hanson-Goodman Motors,Independent,PA,356.25,1696.92,0.0634,197.02,0.97
10622,Hall Group Motors,Independent,NY,490.08,2395.58,0.0852,152.71,1.05
10623,"Sloan, Pacheco and Garcia Motors",Franchised,MA,248.12,1569.64,0.0625,68.41,1.01
10624,Mccoy PLC Motors,Independent,IA,294.27,2908.79,0.0694,224.34,0.93
10625,Burke-Brown Motors,Franchised,ME,342.48,2486.76,0.055,167.5,0.95
10626,Skinner-Bishop Motors,Independent,TN,153.04,1958.88,0.0955,115.92,0.94
10627,Tyler-Keith Motors,Independent,OK,335.74,1627.22,0.0897,179.79,0.91
10628,Brown Inc Motors,Franchised,NC,333.05,2618.12,0.0698,26.17,0.97
10629,"Morales, Jones and Cook Motors",Independent,FL,802.4,1527.94,0.0701,24.9,1.02
10630,"George, Holt and Perry Motors",Independent,NC,165.29,2804.31,0.0698,61.69,0.97
10631,"Williams, Cisneros and Martinez Motors",Franchised,MI,470.31,1754.14,0.06,140.54,0.95
10632,"Fernandez, Johnson and Johnson Motors",Independent,WA,261.47,2911.92,0.0929,68.29,1.04
10633,Vazquez Inc Motors,Independent,FL,694.33,1539.07,0.0701,131.91,1.02
10634,Roy-Thomas Motors,Independent,PA,270.57,2205.05,0.0634,21.67,0.97
10635,Curry-Foster Motors,Independent,PA,406.4,1463.89,0.0634,207.15,0.97
10636,Scott PLC Motors,Independent,ID,494.76,1244.4,0.0603,162.0,0.94
10637,King LLC Motors,Franchised,OH,229.42,2491.77,0.0724,204.33,0.96
10638,Anderson-Herrera Motors,Franchised,AL,214.12,2374.0,0.0924,181.94,0.93
10639,Miller-Rivera Motors,Independent,AL,204.16,1372.52,0.0924,30.93,0.93
10640,Stanley Ltd Motors,Independent,NY,155.08,1545.39,0.0852,168.9,1.05
10641,"Long, Montgomery and Taylor Motors",Independent,MI,292.17,1127.49,0.06,143.32,0.95
10642,Warren-Thompson Motors,Franchised,IA,201.02,2099.21,0.0694,76.84,0.93
10643,Colon Ltd Motors,Independent,GA,121.93,2960.29,0.0737,198.78,0.98
10644,Shannon-Moran Motors,Franchised,NE,198.28,2863.16,0.0697,98.28,0.92
10645,Martinez LLC Motors,Independent,FL,503.65,2092.28,0.0701,221.22,1.02
10646,"Zhang, Miller and Scott Motors",Franchised,CA,85.0,1456.78,0.0882,104.85,1.08
10647,Larson-Marsh Motors,Franchised,OR,479.86,2351.93,0.0,23.81,0.97
10648,"Stuart, Jackson and Larsen Motors",Independent,KY,360.87,2069.88,0.06,118.46,0.92
10649,"Marsh, Cohen and Martinez Motors",Independent,NV,100.17,1716.46,0.0823,41.79,0.97
10650,Davis-Espinoza Motors,Franchised,WI,330.29,2676.08,0.0543,143.13,0.94
10651,"Watson, Smith and Gordon Motors",Independent,MS,169.34,1787.38,0.0707,214.46,0.9
10652,Edwards-Richards Motors,Independent,CO,435.01,2383.23,0.0777,82.42,0.98
10653,Bennett-Smith Motors,Independent,OK,370.6,2628.94,0.0897,38.86,0.91
10654,Sparks-Sanchez Motors,Independent,MI,492.97,1134.1,0.06,102.67,0.95
10655,Lucero-Paul Motors,Independent,IL,262.53,2469.64,0.0881,194.42,0.99
10656,"Johnson, Williams and Long Motors",Independent,MS,264.46,2804.07,0.0707,183.08,0.9
10657,Taylor-Townsend Motors,Independent,OH,406.24,1415.26,0.0724,129.5,0.96
10658,Johnson-Ross Motors,Franchised,NC,196.72,1284.83,0.0698,183.87,0.97
10659,Nelson Ltd Motors,Independent,OH,151.93,1606.32,0.0724,145.06,0.96
10660,Yang LLC Motors,Independent,MI,260.96,2618.32,0.06,76.75,0.95
10661,Li-Deleon Motors,Franchised,GA,294.6,2555.46,0.0737,66.12,0.98
10662,Sanchez PLC Motors,Independent,CA,85.0,1538.05,0.0882,215.87,1.08
10663,"Blake, Scott and Herring Motors",Independent,OR,199.38,2931.62,0.0,153.22,0.97
10664,Meyer-Guerra Motors,Franchised,OH,214.91,1217.87,0.0724,115.34,0.96
10665,"Miller, Moreno and Barnes Motors",Franchised,VA,168.15,2695.69,0.0577,163.63,0.99
10666,Walters and Sons Motors,Franchised,TX,445.61,2793.47,0.082,208.17,0.98
10667,Joseph Inc Motors,Franchised,CA,85.0,2065.27,0.0882,208.01,1.08
10668,Frye-Klein Motors,Franchised,FL,894.93,2645.64,0.0701,92.85,1.02
10669,Scott Inc Motors,Independent,MD,443.4,1051.77,0.06,149.76,1.02
10670,Holt Ltd Motors,Independent,TX,259.75,2237.98,0.082,142.73,0.98
10671,Ayers Group Motors,Franchised,KS,115.34,2202.22,0.087,199.69,0.92
10672,"Clark, Ward and Walters Motors",Independent,FL,594.07,1266.07,0.0701,81.6,1.02
10673,Diaz Inc Motors,Franchised,FL,974.8,2855.7,0.0701,150.64,1.02
10674,Young Inc Motors,Independent,TX,230.82,2390.38,0.082,49.81,0.98
10675,"Gomez, Lopez and Ortiz Motors",Independent,CA,85.0,2034.54,0.0882,220.09,1.08
10676,Carter Inc Motors,Franchised,AZ,137.28,1960.75,0.084,186.91,0.96
10677,"Shea, Petty and Carrillo Motors",Franchised,CT,391.29,2608.66,0.0635,66.37,1.01
10678,Rodriguez LLC Motors,Independent,MA,431.59,2877.29,0.0625,146.19,1.01
10679,Smith Inc Motors,Franchised,FL,952.25,1187.36,0.0701,74.89,1.02
10680,Aguilar-Taylor Motors,Independent,NY,418.61,1787.48,0.0852,97.53,1.05
10681,Smith Group Motors,Franchised,GA,265.67,2768.47,0.0737,192.45,0.98
10682,Donaldson PLC Motors,Independent,WV,465.57,1106.1,0.0655,104.96,0.9
10683,Branch-Carrillo Motors,Franchised,FL,532.66,1155.63,0.0701,82.92,1.02
10684,Griffin-Carney Motors,Independent,WA,354.53,2775.49,0.0929,157.02,1.04
10685,Phillips-Benitez Motors,Independent,OH,355.38,2652.77,0.0724,63.45,0.96
10686,Stewart-Rush Motors,Independent,NY,353.82,1738.91,0.0852,203.11,1.05
10687,King Inc Motors,Independent,OH,244.8,2495.54,0.0724,46.13,0.96
10688,"Reeves, Clark and Lee Motors",Franchised,CA,85.0,1440.76,0.0882,175.66,1.08
10689,"Walker, Williams and Waters Motors",Independent,LA,212.18,1909.92,0.0955,55.57,0.94
10690,"Guzman, Paul and Norton Motors",Franchised,FL,630.15,1152.25,0.0701,143.41,1.02
10691,King Group Motors,Franchised,WA,428.84,2410.72,0.0929,124.58,1.04
10692,Benson LLC Motors,Franchised,CA,85.0,2785.22,0.0882,159.33,1.08
10693,"Barrett, Gibson and Robinson Motors",Franchised,WV,430.94,1679.3,0.0655,187.14,0.9
10694,"Lopez, Jones and Meadows Motors",Franchised,FL,631.07,1685.7,0.0701,166.59,1.02
10695,"Davis, Kennedy and Shaw Motors",Franchised,OR,427.4,2658.8,0.0,129.25,0.97
10696,Buckley-Little Motors,Franchised,LA,445.4,1993.01,0.0955,222.9,0.94
10697,"Hicks, Powell and Mcgee Motors",Franchised,DE,133.86,2564.34,0.0,224.82,0.97
10698,"Hodge, Bryant and Graves Motors",Independent,GA,213.49,2590.18,0.0737,193.6,0.98
10699,"Dennis, Barker and Roberts Motors",Independent,WA,197.95,2549.24,0.0929,114.96,1.04
10700,Patterson-Peters Motors,Franchised,PA,209.28,2005.98,0.0634,170.72,0.97
10701,"Yates, Delgado and Scott Motors",Franchised,TX,107.38,2339.75,0.082,30.62,0.98
10702,Robbins and Sons Motors,Independent,OH,238.31,2537.68,0.0724,105.62,0.96
10703,Williams-Price Motors,Franchised,TX,240.53,1118.91,0.082,146.45,0.98
10704,Oconnell LLC Motors,Independent,ND,364.75,1217.3,0.0696,147.97,0.91
10705,Braun Group Motors,Independent,CA,85.0,2542.6,0.0882,113.14,1.08
10706,Schmitt-Cantrell Motors,Franchised,VA,355.67,1656.39,0.0577,182.09,0.99
10707,"Myers, Lee and Andersen Motors",Independent,MA,192.81,2070.29,0.0625,97.61,1.01
10708,"Lyons, Ramirez and Baldwin Motors",Independent,NC,191.16,1542.93,0.0698,190.95,0.97
10709,Pratt-Ramos Motors,Franchised,WI,151.08,2375.91,0.0543,72.11,0.94
10710,"Montoya, Faulkner and Byrd Motors",Franchised,TX,106.75,2559.25,0.082,169.93,0.98
10711,Thomas Ltd Motors,Independent,MI,184.28,2868.18,0.06,29.81,0.95
10712,Walker and Sons Motors,Independent,NY,288.87,1485.87,0.0852,200.51,1.05
10713,"Sanchez, Ramirez and Patterson Motors",Franchised,NE,236.91,2163.66,0.0697,194.07,0.92
10714,Allen-Wilson Motors,Independent,AL,195.96,2268.04,0.0924,176.53,0.93
10715,Charles-Berg Motors,Franchised,VT,183.67,2492.02,0.0627,52.61,0.96
10716,"Pitts, Henderson and Young Motors",Independent,CA,85.0,1284.38,0.0882,203.19,1.08
10717,Porter LLC Motors,Independent,NY,372.54,2413.72,0.0852,212.57,1.05
10718,Clark-Maynard Motors,Independent,FL,862.41,2637.91,0.0701,202.06,1.02
10719,Woods-Valentine Motors,Independent,CA,85.0,2214.0,0.0882,96.15,1.08
10720,Bowers Ltd Motors,Independent,FL,898.33,2092.73,0.0701,65.03,1.02
10721,Johnson-Gonzalez Motors,Franchised,WI,493.68,2188.6,0.0543,143.48,0.94
10722,"Reed, Montes and Martin Motors",Franchised,FL,886.44,1143.28,0.0701,138.56,1.02
10723,Jackson-Rodriguez Motors,Independent,NC,240.44,2523.72,0.0698,132.12,0.97
10724,"Kirk, Johnson and Ward Motors",Franchised,OR,312.3,2570.42,0.0,128.52,0.97
10725,Ward-Nelson Motors,Independent,MO,442.15,1964.59,0.083,168.84,0.95
10726,Grant-Perry Motors,Franchised,IL,432.15,2208.0,0.0881,126.28,0.99
10727,"Lucas, Brown and Johnson Motors",Franchised,PA,104.85,2121.71,0.0634,135.3,0.97
10728,"Davis, Armstrong and Andrews Motors",Independent,OH,425.45,1808.42,0.0724,182.66,0.96
10729,"Zhang, Peters and Rosales Motors",Franchised,TX,376.73,2665.16,0.082,174.51,0.98
10730,Griffin-Moreno Motors,Independent,TN,236.59,1314.73,0.0955,85.47,0.94
10731,Ballard Group Motors,Independent,PA,398.57,1007.09,0.0634,62.89,0.97
10732,"Mathis, Kim and Hall Motors",Franchised,KY,162.62,2878.59,0.06,185.48,0.92
10733,Parker PLC Motors,Independent,AL,303.03,2040.81,0.0924,188.62,0.93
10734,Hammond-Thompson Motors,Franchised,MA,121.38,2329.06,0.0625,27.08,1.01
10735,"Murray, Romero and Patel Motors",Franchised,PA,236.56,1091.29,0.0634,102.08,0.97
10736,Wallace-Rivera Motors,Franchised,FL,947.11,2773.34,0.0701,221.08,1.02
10737,Floyd LLC Motors,Franchised,AZ,183.26,2265.57,0.084,189.31,0.96
10738,Meadows LLC Motors,Independent,GA,467.84,1960.02,0.0737,121.46,0.98
10739,"Gibson, Mathis and Sims Motors",Franchised,FL,806.94,1298.09,0.0701,148.97,1.02
10740,"Thomas, Stark and Marshall Motors",Independent,FL,627.7,1026.06,0.0701,117.92,1.02
10741,Mann Ltd Motors,Independent,TX,354.18,1161.41,0.082,130.99,0.98
10742,Diaz-Morgan Motors,Franchised,AZ,349.66,1241.59,0.084,57.08,0.96
10743,May-Davis Motors,Independent,FL,878.65,1976.59,0.0701,56.86,1.02
10744,Alexander-Brown Motors,Franchised,NC,372.45,2469.95,0.0698,146.77,0.97
10745,"Kelly, Anderson and Nichols Motors",Franchised,OH,352.08,2786.41,0.0724,36.92,0.96
10746,Guzman LLC Motors,Independent,VA,355.45,1830.22,0.0577,106.16,0.99
10747,"Dunn, Garner and Roberts Motors",Franchised,CT,293.37,1977.43,0.0635,137.49,1.01
10748,"Murphy, Hughes and Oneal Motors",Independent,CT,238.63,1683.3,0.0635,95.17,1.01
10749,Garner-Elliott Motors,Franchised,OH,495.46,2087.42,0.0724,41.81,0.96
10750,Blankenship-Barnett Motors,Franchised,CA,85.0,1022.87,0.0882,21.06,1.08
10751,"Richardson, York and Jones Motors",Franchised,OH,394.6,2271.08,0.0724,127.6,0.96
10752,Wilson-Thomas Motors,Independent,MA,171.39,1316.68,0.0625,136.59,1.01
10753,"Roberts, Wheeler and Bailey Motors",Independent,MI,118.7,1590.41,0.06,185.5,0.95
10754,Washington-Barrera Motors,Independent,TN,253.27,2422.68,0.0955,74.9,0.94
10755,Smith-Kim Motors,Independent,TX,479.76,1048.4,0.082,80.84,0.98
10756,Hernandez-Black Motors,Franchised,TN,322.49,1192.85,0.0955,120.6,0.94
10757,"Brown, Moore and Larson Motors",Independent,TX,184.9,1763.97,0.082,171.59,0.98
10758,Lopez-Beck Motors,Independent,AL,494.2,1231.36,0.0924,98.06,0.93
10759,Miller PLC Motors,Franchised,PA,416.29,1860.12,0.0634,216.68,0.97
10760,Cruz-Branch Motors,Independent,MD,194.76,2056.73,0.06,201.54,1.02
10761,Rose PLC Motors,Franchised,CA,85.0,1144.8,0.0882,45.06,1.08
