loan_id,transaction_id,loan_amount,down_payment,loan_term_months,loan_interest_rate,monthly_payment,loan_type
18865,22127,20894.31,3614.56,72,0.0983,385.3,Purchase Loan
18866,22128,17790.76,1618.09,72,0.0633,297.62,Purchase Loan
18867,22129,36035.73,12685.61,48,0.0483,827.11,Purchase Loan
18868,22131,25566.7,6693.49,72,0.0483,409.74,Purchase Loan
18869,22132,32857.4,4102.26,36,0.0633,1004.51,Purchase Loan
18870,22133,16958.23,3474.87,72,0.0633,283.7,Purchase Loan
18871,22134,21532.66,1079.69,72,0.0583,355.13,Purchase Loan
18872,22135,64404.06,5917.9,72,0.0633,1077.42,Purchase Loan
18873,22137,21638.95,1955.07,60,0.0583,416.63,Purchase Loan
18874,22139,2696.45,2037.01,60,0.0583,51.92,Purchase Loan
18875,22140,35898.77,9566.25,84,0.0634,530.3,Purchase Loan
18876,22142,33787.83,2276.86,72,0.0984,225.12,Lease
18877,22143,15389.62,1068.48,84,0.1184,270.35,Purchase Loan
18878,22145,1544.81,2973.05,72,0.0584,25.49,Purchase Loan
18879,22146,10507.81,6697.82,84,0.0634,155.22,Purchase Loan
18880,22147,32889.62,7266.96,84,0.0734,249.19,Lease
18881,22148,27775.75,4705.12,72,0.0734,478.1,Purchase Loan
18882,22149,24551.83,2043.66,72,0.0984,208.48,Lease
18883,22150,15722.01,1916.11,60,0.0734,131.53,Lease
18884,22151,26903.2,3296.23,36,0.0634,822.6,Purchase Loan
18885,22152,20642.77,2937.41,48,0.0634,488.02,Purchase Loan
18886,22153,25055.44,8693.21,48,0.0734,603.94,Purchase Loan
18887,22154,48132.77,14826.47,48,0.0834,1182.76,Purchase Loan
18888,22155,9230.51,9608.69,72,0.1184,179.69,Purchase Loan
18889,22157,49850.46,5128.03,84,0.1034,836.36,Purchase Loan
18890,22158,4215.1,1331.32,84,0.0584,189.27,Lease
18891,22159,33998.66,10647.66,72,0.0634,568.93,Purchase Loan
18892,22160,43089.24,2314.3,60,0.0584,829.83,Purchase Loan
18893,22161,92865.85,15981.29,48,0.0584,2174.15,Purchase Loan
18894,22162,1874.84,3641.3,60,0.0984,39.69,Purchase Loan
18895,22163,10524.82,2621.92,48,0.1184,276.33,Purchase Loan
18896,22164,33669.03,2156.88,72,0.1184,655.44,Purchase Loan
18897,22165,57622.62,5544.01,60,0.0584,1109.72,Purchase Loan
18898,22166,112674.15,14938.02,60,0.0584,1014.49,Lease
18899,22167,17538.32,3533.57,48,0.0734,189.84,Lease
18900,22168,23947.86,4379.6,72,0.0584,395.08,Purchase Loan
18901,22169,27366.39,2547.78,84,0.0634,168.1,Lease
18902,22170,31674.89,1783.48,60,0.0734,632.29,Purchase Loan
18903,22171,45386.49,7826.16,84,0.1184,797.32,Purchase Loan
18904,22172,52045.2,4470.07,48,0.0584,1218.47,Purchase Loan
18905,22173,16652.41,6733.36,72,0.1034,311.36,Purchase Loan
18906,22174,34466.31,4703.12,72,0.0834,610.04,Purchase Loan
18907,22175,39083.05,8921.03,84,0.0584,567.95,Purchase Loan
18908,22176,45302.87,4613.43,72,0.0584,747.38,Purchase Loan
18909,22177,26514.57,5634.73,72,0.0634,443.69,Purchase Loan
18910,22178,2149.1,2690.42,60,0.0584,41.39,Purchase Loan
18911,22179,2795.97,3325.74,84,0.0734,42.66,Purchase Loan
18912,22180,24465.26,2414.62,72,0.0734,153.74,Lease
18913,22181,16343.97,957.73,36,0.0634,499.74,Purchase Loan
18914,22182,22866.77,3781.41,60,0.0984,484.05,Purchase Loan
18915,22183,21006.05,2128.22,60,0.0734,198.56,Lease
18916,22184,56100.37,10481.96,84,0.0984,926.7,Purchase Loan
18917,22185,14820.41,1615.53,72,0.0634,248,Purchase Loan
18918,22186,39874.77,4309.13,48,0.0584,512.37,Lease
18919,22187,13907.99,1163.9,84,0.0634,96.31,Lease
18920,22188,19528.56,9843.1,84,0.0584,283.79,Purchase Loan
18921,22189,5209.06,3378.95,72,0.1184,203.66,Lease
18922,22190,32535.52,2321.72,72,0.0634,544.44,Purchase Loan
18923,22191,28743.86,3004.99,84,0.1184,504.95,Purchase Loan
18924,22192,1651.98,4869.09,72,0.1184,197.3,Lease
18925,22193,22328.07,2371.7,72,0.0984,411.85,Purchase Loan
18926,22195,41171.26,9819.95,72,0.0984,759.41,Purchase Loan
18927,22196,18095.18,2204.76,84,0.1184,317.88,Purchase Loan
18928,22198,28291.23,4819.83,72,0.1184,550.75,Purchase Loan
18929,22199,10171.57,1055.11,48,0.0734,188.7,Lease
18930,22201,29265.01,5529.69,60,0.0734,584.19,Purchase Loan
18931,22202,44869.29,3540.23,72,0.0984,271.31,Lease
18932,22203,8500.22,6896.64,72,0.0734,146.31,Purchase Loan
18933,22204,54903.7,3500.19,36,0.0734,1703.81,Purchase Loan
18934,22206,45125,6343.38,72,0.1184,287.47,Lease
18935,22207,3140.3,2614.05,72,0.0584,51.81,Purchase Loan
18936,22209,5823.9,2605.97,72,0.0984,126.15,Lease
18937,22210,11903.46,4604.52,72,0.0634,237.39,Lease
18938,22211,42566.34,2742.19,72,0.0634,712.3,Purchase Loan
18939,22212,16080.48,2297.91,72,0.0984,296.61,Purchase Loan
18940,22213,100768.7,8031.87,60,0.0634,1964.11,Purchase Loan
18941,22214,30463,3188.47,60,0.0734,608.1,Purchase Loan
18942,22215,3988.67,3605.46,84,0.0984,112.07,Lease
18943,22216,18592.41,6273.83,48,0.0435,422.72,Purchase Loan
18944,22217,32747.16,2464.51,60,0.0585,630.81,Purchase Loan
18945,22218,82541.66,12102.31,72,0.0585,1362.12,Purchase Loan
18946,22219,25952.34,8162.01,72,0.0435,410.18,Purchase Loan
18947,22220,23114.24,2530.07,72,0.0985,426.46,Purchase Loan
18948,22221,12011.07,6707.96,84,0.0735,183.34,Purchase Loan
18949,22225,38345.35,3836.97,72,0.0635,641.85,Purchase Loan
18950,22227,27858.43,5504.86,60,0.0735,556.24,Purchase Loan
18951,22229,39822.58,6793.55,48,0.0635,941.64,Purchase Loan
18952,22231,19319.71,1319.34,48,0.0635,456.83,Purchase Loan
18953,22232,32772.54,3553.27,60,0.0585,631.3,Purchase Loan
18954,22233,11583.57,5347.36,72,0.0485,185.75,Purchase Loan
18955,22234,39241.2,5700.38,60,0.0585,755.91,Purchase Loan
18956,22235,20655.82,2285.64,72,0.0985,381.11,Purchase Loan
18957,22236,21962.17,3341.25,72,0.0735,378.14,Purchase Loan
18958,22237,33710.46,6314.06,60,0.0635,293.68,Lease
18959,22238,5259.44,1223.29,72,0.0635,88.04,Purchase Loan
18960,22239,173769.01,32242.91,72,0.0435,2746.45,Purchase Loan
18961,22242,48.48,2688.57,60,0.0985,1.03,Purchase Loan
18962,22243,10522.22,6123.44,48,0.0985,266.11,Purchase Loan
18963,22244,29969.62,3197.96,84,0.1185,526.64,Purchase Loan
18964,22245,18971.52,1768.64,72,0.0635,317.56,Purchase Loan
18965,22246,36758.68,5627.98,72,0.0585,606.6,Purchase Loan
18966,22247,2853.59,5589.76,72,0.0435,196.21,Lease
18967,22248,45708.05,5238.48,84,0.0585,664.45,Purchase Loan
18968,22249,21221.26,8737.62,72,0.0485,340.29,Purchase Loan
18969,22250,9686.4,7008.67,84,0.0735,147.86,Purchase Loan
18970,22251,41449.92,7178.8,48,0.0585,472.87,Lease
18971,22253,27980.95,1712.21,72,0.0635,468.36,Purchase Loan
18972,22254,65495.78,7471.63,84,0.0585,952.1,Purchase Loan
18973,22257,25996.31,3088.78,72,0.0585,429,Purchase Loan
18974,22258,54265.3,11212.22,72,0.0435,857.67,Purchase Loan
18975,22260,15988.25,4977.91,72,0.0635,231.24,Lease
18976,22261,65791.09,16293.3,60,0.0585,1267.34,Purchase Loan
18977,22262,20294.93,4486.17,72,0.0585,263.38,Lease
18978,22263,15381.91,10204.32,84,0.0985,254.17,Purchase Loan
18979,22264,12997.82,6764.2,72,0.1185,253.1,Purchase Loan
18980,22265,62672.7,4849.34,84,0.0585,911.06,Purchase Loan
18981,22266,15557.35,4144.49,72,0.0635,197.13,Lease
18982,22267,46508.31,14006.88,72,0.1035,869.84,Purchase Loan
18983,22268,20916.45,6933.36,48,0.0635,494.59,Purchase Loan
18984,22269,41649.98,2711.49,36,0.0735,1292.71,Purchase Loan
18985,22270,44224.02,6960.48,84,0.1185,777.13,Purchase Loan
18986,22271,71093.71,7776.19,72,0.0985,1311.7,Purchase Loan
18987,22272,104740.71,16088.6,72,0.1185,2039.54,Purchase Loan
18988,22273,32928.5,12432.99,60,0.1035,705.32,Purchase Loan
18989,22276,51974.99,2814.29,72,0.0635,869.99,Purchase Loan
18990,22277,40302.23,8427.99,72,0.0735,393.01,Lease
18991,22278,31803.52,7702.39,72,0.0735,280.3,Lease
18992,22280,57004.68,6668.95,84,0.0586,828.94,Purchase Loan
18993,22281,48727.52,5322.1,72,0.0736,839.2,Purchase Loan
18994,22282,39694.81,5940.06,72,0.0636,664.62,Purchase Loan
18995,22284,28868.22,8036.91,72,0.0486,298.53,Lease
18996,22285,42976.82,9273.57,60,0.0436,798.48,Purchase Loan
18997,22287,16054.04,5606.37,84,0.0586,233.45,Purchase Loan
18998,22289,65116.3,17159.88,84,0.0586,946.89,Purchase Loan
18999,22290,52491.37,7875.2,72,0.0486,361.75,Lease
19000,22291,25401.63,1826.71,84,0.0586,369.38,Purchase Loan
19001,22292,31990.44,2205.87,60,0.1186,709.35,Purchase Loan
19002,22296,37938.43,5633.27,72,0.0486,608.54,Purchase Loan
19003,22297,26505.97,14096.97,48,0.0836,651.58,Purchase Loan
19004,22298,18133.56,2111,72,0.0636,303.62,Purchase Loan
19005,22299,18307.71,2371.33,72,0.0736,151.09,Lease
19006,22300,40336.63,9011.35,84,0.0636,253.18,Lease
19007,22301,63334.93,9340.13,84,0.0486,891.01,Purchase Loan
19008,22302,56187.26,11083.58,72,0.0736,967.68,Purchase Loan
19009,22304,19564.49,1140.28,72,0.1186,381.07,Purchase Loan
19010,22305,24394.36,2053.54,72,0.1186,286.77,Lease
19011,22306,12452.68,630.23,72,0.0736,214.47,Purchase Loan
19012,22307,24544.8,2775.24,72,0.1186,478.07,Purchase Loan
19013,22308,15058.54,2610.31,72,0.0736,259.34,Purchase Loan
19014,22309,35293.26,3211.76,72,0.0636,330.05,Lease
19015,22310,29962.51,7002.71,72,0.0986,552.97,Purchase Loan
19016,22312,28337.76,1441.35,72,0.1186,551.95,Purchase Loan
19017,22313,41823.08,7678.2,84,0.0836,416.5,Lease
19018,22314,54797.04,10299.76,72,0.0486,878.95,Purchase Loan
19019,22315,14361.75,1441.09,72,0.0636,240.46,Purchase Loan
19020,22316,23700.16,3101.98,72,0.0586,391.22,Purchase Loan
19021,22318,35135.29,5516.51,84,0.0636,519.36,Purchase Loan
19022,22321,14345.85,1409.12,60,0.0986,303.82,Purchase Loan
19023,22322,30128.12,8118.82,72,0.0486,483.26,Purchase Loan
19024,22324,15279.48,1479.95,60,0.0586,134.46,Lease
19025,22325,105133.76,15672.45,72,0.0486,950.43,Lease
19026,22327,80633.52,15418.46,48,0.0486,1851.82,Purchase Loan
19027,22328,21374.58,3437.73,60,0.0636,416.82,Purchase Loan
19028,22329,30265.72,4835.08,48,0.0586,708.85,Purchase Loan
19029,22331,86078,18261.27,84,0.0586,701.95,Lease
19030,22332,52170.48,10378.34,84,0.0836,353.2,Lease
19031,22333,30639.84,10490.18,72,0.1186,596.79,Purchase Loan
19032,22334,39090.49,6110.3,72,0.0436,317.96,Lease
19033,22335,44426.87,18421.46,84,0.1036,663.05,Lease
19034,22336,37811.22,2682.39,84,0.0586,549.83,Purchase Loan
19035,22338,19783.65,8716.63,60,0.0586,442.17,Lease
19036,22339,29454.7,6107.65,84,0.1186,517.75,Purchase Loan
19037,22340,12444.98,4464.74,60,0.0636,242.69,Purchase Loan
19038,22341,23348.35,3073.18,72,0.0736,402.11,Purchase Loan
19039,22342,588.83,1149.85,84,0.0736,8.99,Purchase Loan
19040,22343,31021.7,9291.49,60,0.1036,664.63,Purchase Loan
19041,22344,54553.35,10678.03,72,0.0486,875.04,Purchase Loan
19042,22345,63257.65,7630.46,60,0.0436,602.78,Lease
19043,22346,100020.46,13792.46,72,0.1186,1948.15,Purchase Loan
19044,22347,40833.56,5317.14,60,0.0736,815.51,Purchase Loan
19045,22348,31311.11,5094.8,72,0.0586,516.85,Purchase Loan
19046,22349,19341.63,2706.4,72,0.0986,356.96,Purchase Loan
19047,22351,17069.12,1790.23,84,0.0636,252.31,Purchase Loan
19048,22352,21773.46,2662.88,72,0.0586,359.41,Purchase Loan
19049,22354,82817.33,4813.67,60,0.0586,1595.71,Purchase Loan
19050,22356,71436.18,9902.01,72,0.0486,1145.84,Purchase Loan
19051,22358,33550.06,2174.72,84,0.0986,554.55,Purchase Loan
19052,22359,42486.4,4203.2,60,0.0636,362.89,Lease
19053,22360,84589.7,5408.21,36,0.0986,2723.91,Purchase Loan
19054,22361,48997.66,9844.97,72,0.0986,904.27,Purchase Loan
19055,22362,105640.65,25058.09,84,0.0436,1461.55,Purchase Loan
19056,22363,52961.17,10373.13,48,0.1187,1391.29,Purchase Loan
19057,22364,66613.75,7578.36,72,0.0437,1053.45,Purchase Loan
19058,22366,62809.11,10631.89,84,0.1037,1054.75,Purchase Loan
19059,22367,46665.51,2883.93,60,0.0737,932.2,Purchase Loan
19060,22368,22261.52,9419.37,72,0.1187,433.71,Purchase Loan
19061,22369,14812.18,2395.84,60,0.0737,295.89,Purchase Loan
19062,22370,19518.72,8628.15,60,0.0837,399.23,Purchase Loan
19063,22371,54206.84,6525.3,60,0.0587,1044.7,Purchase Loan
19064,22372,3400.91,3264.15,60,0.0637,66.34,Purchase Loan
19065,22373,20372.08,3904.96,60,0.0987,431.54,Purchase Loan
19066,22374,16843.88,2071.7,72,0.0987,310.94,Purchase Loan
19067,22375,47741.7,9985.48,72,0.0987,881.33,Purchase Loan
19068,22376,26673.31,2594.15,72,0.0637,446.73,Purchase Loan
19069,22377,52071.86,7484.03,72,0.0987,961.26,Purchase Loan
19070,22378,37007.22,6181.55,72,0.1187,721,Purchase Loan
19071,22379,74411.67,20512.2,60,0.0587,1434.09,Purchase Loan
19072,22380,70835.79,20730.42,84,0.1037,1189.54,Purchase Loan
19073,22381,20688.37,2751.76,36,0.0637,632.85,Purchase Loan
19074,22383,16263.05,5018.08,72,0.0737,280.17,Purchase Loan
19075,22384,57166.59,11381.67,48,0.0437,1300.25,Purchase Loan
19076,22385,39823.84,4214.87,60,0.0637,776.78,Purchase Loan
19077,22386,90121.74,9583.01,72,0.0637,1509.37,Purchase Loan
19078,22387,58205.75,10109.08,60,0.1187,631.98,Lease
19079,22388,30712.75,4558.37,60,0.0487,577.76,Purchase Loan
19080,22389,6431.72,1944.79,72,0.0737,83.44,Lease
19081,22390,8309.21,1113.68,60,0.0587,160.14,Purchase Loan
19082,22391,52547.08,5538.29,72,0.1187,1023.76,Purchase Loan
19083,22392,37897.77,3731.03,72,0.0587,625.75,Purchase Loan
19084,22393,54385.63,3797.93,72,0.0637,434.65,Lease
19085,22394,12338.97,2221.09,72,0.0637,88.8,Lease
19086,22395,34511.53,3494.62,72,0.0487,553.73,Purchase Loan
19087,22396,20615.89,3846.49,36,0.0737,640.05,Purchase Loan
19088,22397,36378.71,2298.12,72,0.0587,279.85,Lease
19089,22398,50823.46,10534.85,48,0.0987,1285.84,Purchase Loan
19090,22400,18496.12,997.99,60,0.0987,391.81,Purchase Loan
19091,22401,32135.58,3978.71,60,0.0637,289.13,Lease
19092,22402,60945.83,16377.99,72,0.0487,977.86,Purchase Loan
19093,22404,60882.1,16378.65,60,0.1038,1304.98,Purchase Loan
19094,22405,36226.85,8944.43,36,0.0838,1141.58,Purchase Loan
19095,22406,27447.22,15099.39,72,0.0838,441.75,Lease
19096,22407,47053.98,8092.02,72,0.0588,777.16,Purchase Loan
19097,22408,5737.72,2449.92,60,0.1188,127.28,Purchase Loan
19098,22409,80521.93,7183.86,72,0.0588,1329.92,Purchase Loan
19099,22410,54419.46,12183.58,84,0.0588,791.86,Purchase Loan
19100,22411,7887.65,1118.69,48,0.1188,207.25,Purchase Loan
19101,22412,39884.73,4215.07,72,0.1038,746.56,Purchase Loan
19102,22413,60645.07,9225.71,84,0.1188,1066.66,Purchase Loan
19103,22414,34847.71,7690.39,72,0.0738,600.5,Purchase Loan
19104,22415,29861.53,7420.67,72,0.0488,479.26,Purchase Loan
19105,22416,4555.72,1569.08,60,0.0738,91.03,Purchase Loan
19106,22417,1444.41,1791.57,72,0.0988,26.67,Purchase Loan
19107,22418,18281.66,2845.35,84,0.0588,266.02,Purchase Loan
19108,22419,55400.64,7673.27,60,0.0738,1106.96,Purchase Loan
19109,22420,20079.52,4243.13,72,0.0638,336.39,Purchase Loan
19110,22423,80564.09,9509.88,48,0.1038,1017.81,Lease
19111,22424,229.8,740.46,60,0.0638,4.48,Purchase Loan
19112,22425,3137.84,998.53,72,0.0738,54.07,Purchase Loan
19113,22426,27454.28,4697.79,72,0.1188,535.02,Purchase Loan
19114,22427,27916.6,5358.69,84,0.0988,224.72,Lease
19115,22428,46125.17,13276.45,72,0.1038,863.37,Purchase Loan
19116,22431,43801.99,5711.93,72,0.0438,371.7,Lease
19117,22432,24601.43,3281.27,60,0.1188,545.75,Purchase Loan
19118,22433,36295.23,2356.45,72,0.0638,608.05,Purchase Loan
19119,22434,73014.62,4158.71,72,0.0588,1205.93,Purchase Loan
19120,22435,5615.98,1875.08,84,0.1188,98.78,Purchase Loan
19121,22436,37169.21,2597.04,72,0.0638,622.69,Purchase Loan
19122,22438,55231.43,7506.12,72,0.0638,925.28,Purchase Loan
19123,22439,24661.45,6477.65,60,0.0488,464.04,Purchase Loan
19124,22441,20980.71,3828.15,72,0.1188,408.87,Purchase Loan
19125,22442,50498.41,4946.39,84,0.0488,710.9,Purchase Loan
19126,22443,11906.53,1228.75,72,0.0988,219.86,Purchase Loan
19127,22444,22385.56,4777.66,84,0.0638,331.11,Purchase Loan
19128,22445,29761.11,2758.04,36,0.0988,958.63,Purchase Loan
19129,22446,30476.83,1507.31,72,0.0588,503.36,Purchase Loan
19130,22447,29048.54,3436.76,60,0.0638,566.74,Purchase Loan
19131,22448,36104.44,8053.71,60,0.0638,704.4,Purchase Loan
19132,22449,88156.76,16533.17,72,0.0588,1456.02,Purchase Loan
19133,22450,17352.51,2672.3,60,0.0988,367.67,Purchase Loan
19134,22451,49447.23,3750.59,84,0.0738,755.51,Purchase Loan
19135,22452,59199.02,10750.33,72,0.1188,1153.66,Purchase Loan
19136,22453,1803.02,1938.38,84,0.0638,26.67,Purchase Loan
19137,22454,50211.53,11171.92,60,0.0488,456.43,Lease
19138,22455,101287.01,17064.66,72,0.0638,1696.85,Purchase Loan
19139,22456,24617.58,1703.22,72,0.1188,479.74,Purchase Loan
19140,22457,27445.8,6578.25,84,0.0638,229.97,Lease
19141,22459,45109.07,6898,72,0.0638,755.71,Purchase Loan
19142,22460,18950.94,4084.65,84,0.0738,289.55,Purchase Loan
19143,22461,18024.37,3885.62,72,0.0638,301.96,Purchase Loan
19144,22462,86776.85,20324.3,60,0.0438,1613.05,Purchase Loan
19145,22463,42538.54,7011.4,36,0.0838,1340.47,Purchase Loan
19146,22465,12210.29,4020.14,72,0.0638,204.56,Purchase Loan
19147,22466,18503.69,1725.73,60,0.0638,361.01,Purchase Loan
19148,22467,51834.29,7837.09,84,0.0638,766.7,Purchase Loan
19149,22468,16424.33,2669.7,72,0.0588,144.62,Lease
19150,22469,4785.75,921.89,48,0.0588,112.13,Purchase Loan
19151,22470,9581.73,3046.41,36,0.1188,317.7,Purchase Loan
19152,22472,33668.43,6927.42,72,0.0738,580.18,Purchase Loan
19153,22473,20264.41,2790.38,72,0.0738,349.2,Purchase Loan
19154,22474,4738.88,1274.34,84,0.0988,78.38,Purchase Loan
19155,22475,36552.63,4857.22,72,0.0588,603.71,Purchase Loan
19156,22477,16069.67,1668.94,72,0.0639,269.29,Purchase Loan
19157,22478,31402.09,2014.81,60,0.0739,627.59,Purchase Loan
19158,22479,20343.96,1888.16,72,0.0639,174.29,Lease
19159,22480,59503.83,13163.95,72,0.1189,1159.91,Purchase Loan
19160,22482,20232.24,7146.49,72,0.0639,339.04,Purchase Loan
19161,22483,45673.07,2947.3,60,0.0639,891.29,Purchase Loan
19162,22484,15336.66,3164.9,84,0.0639,226.92,Purchase Loan
19163,22485,4438.51,3939.42,72,0.0589,73.33,Purchase Loan
19164,22486,52583.42,9359.55,36,0.0489,1573.38,Purchase Loan
19165,22487,37316.66,6057.96,72,0.0739,643.22,Purchase Loan
19166,22488,33048.27,2559.69,72,0.1189,644.21,Purchase Loan
19167,22489,79636.17,13674.75,48,0.0489,804,Lease
19168,22490,38495.86,3399.41,60,0.0639,751.23,Purchase Loan
19169,22492,34323.07,4319.7,72,0.0739,591.62,Purchase Loan
19170,22493,12198.92,1580.9,36,0.0639,319.24,Lease
19171,22494,5043,1734.7,60,0.1189,111.9,Purchase Loan
19172,22496,1265.2,2171.26,48,0.0589,29.65,Purchase Loan
19173,22497,16757.41,938.5,72,0.0739,288.85,Purchase Loan
19174,22498,34097.48,2065.23,60,0.0739,681.46,Purchase Loan
19175,22499,39941.89,8661.93,72,0.0639,669.33,Purchase Loan
19176,22504,20716.29,1029.26,72,0.1189,403.82,Purchase Loan
19177,22505,37066.26,4790.63,60,0.1189,822.46,Purchase Loan
19178,22506,49361.38,9603.02,72,0.0639,827.18,Purchase Loan
19179,22507,20188.99,2136.2,72,0.0639,338.32,Purchase Loan
19180,22509,26172.4,1850.53,72,0.0589,432.39,Purchase Loan
19181,22510,18962.96,973.52,48,0.0639,176.64,Lease
19182,22511,24787.78,4975.99,72,0.1189,483.19,Purchase Loan
19183,22512,21025.63,5934.57,72,0.0589,347.36,Purchase Loan
19184,22513,43306.46,15190.46,84,0.0839,410.53,Lease
19185,22515,21612.7,2935.43,72,0.0589,357.06,Purchase Loan
19186,22516,16392.45,3325.97,84,0.0739,250.54,Purchase Loan
19187,22517,10137.47,3631.06,72,0.1189,197.61,Purchase Loan
19188,22518,31500.52,6341.07,72,0.0739,542.97,Purchase Loan
19189,22519,27304.45,1832.62,72,0.1189,532.25,Purchase Loan
19190,22520,5700.43,1303.4,60,0.0589,109.91,Purchase Loan
19191,22521,33264.64,6399.57,84,0.0639,492.19,Purchase Loan
19192,22522,21658.45,3841.96,48,0.0639,512.53,Purchase Loan
19193,22523,40975.15,7283.12,72,0.0589,676.95,Purchase Loan
19194,22524,29995.54,3407.85,84,0.0989,179.21,Lease
19195,22525,89964.51,9900.74,72,0.1189,663.65,Lease
19196,22526,44625.8,7317.16,60,0.0489,839.9,Purchase Loan
19197,22527,58097.85,8236.89,84,0.0589,845.67,Purchase Loan
19198,22528,43969.6,10654.27,72,0.0839,779.33,Purchase Loan
19199,22529,27749.02,3025.86,72,0.1189,540.91,Purchase Loan
19200,22531,59354.7,8548.92,72,0.0739,1023.09,Purchase Loan
19201,22532,13028.61,4724.32,60,0.0989,276.11,Purchase Loan
19202,22533,12297.07,789.8,48,0.1189,323.17,Purchase Loan
19203,22534,27908.54,5962.2,48,0.0639,660.43,Purchase Loan
19204,22535,68303.65,13806.1,84,0.0739,1043.96,Purchase Loan
19205,22536,57967.79,11998.7,72,0.0639,971.4,Purchase Loan
19206,22537,41450.36,4222.3,72,0.0589,684.8,Purchase Loan
19207,22538,28633.23,4649.97,84,0.0989,473.72,Purchase Loan
19208,22540,124995.33,24091.89,72,0.0489,2006.67,Purchase Loan
19209,22541,46408.07,13095.79,84,0.0989,767.79,Purchase Loan
19210,22542,41029.74,8843.26,72,0.0639,687.56,Purchase Loan
19211,22543,4512.16,4726.44,48,0.1189,118.58,Purchase Loan
19212,22545,6763.26,4244.66,60,0.0589,130.41,Purchase Loan
19213,22546,8637.47,3280.61,72,0.0989,159.54,Purchase Loan
19214,22547,16212.34,2378.34,36,0.0639,254.38,Lease
19215,22548,28022.88,1913.71,72,0.0589,462.97,Purchase Loan
19216,22549,22755.92,3901.43,72,0.1189,202.22,Lease
19217,22551,49499.86,7236.42,60,0.0589,954.44,Purchase Loan
